id,supabase_user_id,user_id,badge_number,name,rank,station,district,designation,phone,email,status,image_url,dataset_provenance,source_import_job_id,source_file,source_row_ref
2a04d128-1456-538d-a576-aaefc7cd65ad,,,TN-OFFICER-000095,Tamil Nadu Officer OFFICER-000095,Superintendent,RAMANATHAPURAM Station,RAMANATHAPURAM,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000095
61890ec3-810c-5edf-8781-6e0f5fa4ff1d,,,TN-OFFICER-000096,Tamil Nadu Officer OFFICER-000096,Assistant Superintendent,RAMANATHAPURAM Station,RAMANATHAPURAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000096
ee118e3c-fc2f-5778-ae8a-561d7ecca147,,,TN-OFFICER-000097,Tamil Nadu Officer OFFICER-000097,Constable,RANIPET Station,RANIPET,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000097
49fe4cdf-721d-59ca-84ac-0e9f2a0e1f0e,,,TN-OFFICER-000098,Tamil Nadu Officer OFFICER-000098,Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000098
6d2973e9-4c14-5aeb-807a-e4cfc4b84162,,,TN-OFFICER-000099,Tamil Nadu Officer OFFICER-000099,Assistant Superintendent,RAMANATHAPURAM Station,RAMANATHAPURAM,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000099
dfb1d7a5-e49a-5a57-b4ce-89d9cda1d20b,,,TN-OFFICER-000100,Tamil Nadu Officer OFFICER-000100,Assistant Superintendent,CHENGALPATTU Station,CHENGALPATTU,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000100
9333215f-e05a-52ed-a3cd-9cdefa5c4a50,,,TN-OFFICER-000101,Tamil Nadu Officer OFFICER-000101,Assistant Superintendent,ERODE Station,ERODE,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000101
2e7c63c0-da46-5083-8311-7a721fbf7222,,,TN-OFFICER-000102,Tamil Nadu Officer OFFICER-000102,Deputy Superintendent,MADURAI Station,MADURAI,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000102
cc71cde3-9c23-5c3d-87d0-3b714a27b7b5,,,TN-OFFICER-000103,Tamil Nadu Officer OFFICER-000103,Superintendent,KUMBAKONAM Station,KUMBAKONAM,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000103
055c3f10-3ca0-5156-85ac-f515bb1bd878,,,TN-OFFICER-000104,Tamil Nadu Officer OFFICER-000104,Constable,ARIYALUR Station,ARIYALUR,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000104
d2451623-0f63-53a4-9f7f-11e2c0ab68dc,,,TN-OFFICER-000105,Tamil Nadu Officer OFFICER-000105,Superintendent,KUMBAKONAM Station,KUMBAKONAM,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000105
73236e9d-5c08-59e4-91d5-462177cff3e6,,,TN-OFFICER-000106,Tamil Nadu Officer OFFICER-000106,Superintendent,THIRUVALLUR Station,THIRUVALLUR,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000106
5b20a29a-0994-5988-97cc-e9e2d0a152d2,,,TN-OFFICER-000107,Tamil Nadu Officer OFFICER-000107,Superintendent,MADURAI Station,MADURAI,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000107
a87890b2-5b48-56a0-b11c-c3054aba9cbf,,,TN-OFFICER-000108,Tamil Nadu Officer OFFICER-000108,Deputy Superintendent,THIRUVARUR Station,THIRUVARUR,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000108
450d5393-6c35-55fc-bf15-650bf34d52bd,,,TN-OFFICER-000109,Tamil Nadu Officer OFFICER-000109,Inspector,DHARMAPURI Station,DHARMAPURI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000109
846e641c-a10c-5651-b36a-10c24179787b,,,TN-OFFICER-000110,Tamil Nadu Officer OFFICER-000110,Sub-Inspector,TIRUNELVELI Station,TIRUNELVELI,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000110
003fb900-1f87-5585-bc48-cf34cd80216d,,,TN-OFFICER-000111,Tamil Nadu Officer OFFICER-000111,Constable,CHENNAI Station,CHENNAI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000111
b9187a3d-796c-544a-b927-a7eddf32cc54,,,TN-OFFICER-000112,Tamil Nadu Officer OFFICER-000112,Constable,COIMBATORE Station,COIMBATORE,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000112
86b966ed-ae26-551b-ae2c-d5776b1ed93b,,,TN-OFFICER-000113,Tamil Nadu Officer OFFICER-000113,Assistant Superintendent,DINDIGUL Station,DINDIGUL,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000113
eed39310-c6da-53b5-afdb-79e9266d516f,,,TN-OFFICER-000114,Tamil Nadu Officer OFFICER-000114,Deputy Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000114
c797c734-ec75-5fb5-93c1-7233482e531f,,,TN-OFFICER-000115,Tamil Nadu Officer OFFICER-000115,Sub-Inspector,CUDDALORE Station,CUDDALORE,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000115
6b5a38d1-b724-5aa5-b06e-472ef8d28a04,,,TN-OFFICER-000116,Tamil Nadu Officer OFFICER-000116,Deputy Superintendent,NAMAKKAL Station,NAMAKKAL,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000116
adaf95b9-3827-541f-a049-ea91cc380b83,,,TN-OFFICER-000117,Tamil Nadu Officer OFFICER-000117,Assistant Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000117
b878a6ef-6c22-5e09-9a87-d804d22c8187,,,TN-OFFICER-000118,Tamil Nadu Officer OFFICER-000118,Sub-Inspector,CHENGALPATTU Station,CHENGALPATTU,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000118
5c011572-2860-52f6-ad59-a54189777950,,,TN-OFFICER-000119,Tamil Nadu Officer OFFICER-000119,Inspector,THIRUVARUR Station,THIRUVARUR,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000119
f260bf17-2e7e-533e-9fc3-2798c337c5aa,,,TN-OFFICER-000120,Tamil Nadu Officer OFFICER-000120,Inspector,PUDUKOTTAI Station,PUDUKOTTAI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000120
3f343513-5eac-5aaa-92ed-c11169185991,,,TN-OFFICER-000121,Tamil Nadu Officer OFFICER-000121,Sub-Inspector,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000121
6c10a557-d663-5c0a-a091-5161a106cb8c,,,TN-OFFICER-000122,Tamil Nadu Officer OFFICER-000122,Sub-Inspector,KARUR Station,KARUR,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000122
7b2bd52f-71db-5925-9d3c-73480042fc7b,,,TN-OFFICER-000123,Tamil Nadu Officer OFFICER-000123,Superintendent,DHARMAPURI Station,DHARMAPURI,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000123
c8297b19-c010-5c00-9b72-4efdba73511b,,,TN-OFFICER-000124,Tamil Nadu Officer OFFICER-000124,Constable,DINDIGUL Station,DINDIGUL,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000124
63c5549d-c9a6-527f-adda-f5f1bc1993bf,,,TN-OFFICER-000125,Tamil Nadu Officer OFFICER-000125,Deputy Superintendent,RAMESWARAM Station,RAMESWARAM,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000125
f42ab432-0d13-5764-bed8-679b1c75bcdc,,,TN-OFFICER-000126,Tamil Nadu Officer OFFICER-000126,Superintendent,PERAMBALUR Station,PERAMBALUR,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000126
f827b1b3-75b6-5260-b759-a228c2762c82,,,TN-OFFICER-000127,Tamil Nadu Officer OFFICER-000127,Inspector,DINDIGUL Station,DINDIGUL,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000127
681ee4e0-21b5-5649-8906-d0e37451a4c9,,,TN-OFFICER-000128,Tamil Nadu Officer OFFICER-000128,Assistant Superintendent,THIRUVARUR Station,THIRUVARUR,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000128
1078dd14-9af0-5edf-a9ef-93796893063b,,,TN-OFFICER-000129,Tamil Nadu Officer OFFICER-000129,Constable,CHENGALPATTU Station,CHENGALPATTU,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000129
08c53ae3-3e87-5cd3-9eb1-52906470a2d3,,,TN-OFFICER-000130,Tamil Nadu Officer OFFICER-000130,Assistant Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000130
13dedfbe-350f-5a98-8cc7-10d006765113,,,TN-OFFICER-000131,Tamil Nadu Officer OFFICER-000131,Assistant Superintendent,MADURAI Station,MADURAI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000131
11d8d848-8d4d-5000-93b1-e6fb202240c9,,,TN-OFFICER-000132,Tamil Nadu Officer OFFICER-000132,Deputy Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000132
04213957-a2fa-5005-8c9d-f94e7efd64a5,,,TN-OFFICER-000133,Tamil Nadu Officer OFFICER-000133,Sub-Inspector,RAMESWARAM Station,RAMESWARAM,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000133
555b46ee-572c-5341-bf1b-1b8c066c89b5,,,TN-OFFICER-000134,Tamil Nadu Officer OFFICER-000134,Constable,TIRUPATHUR Station,TIRUPATHUR,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000134
4932e991-3224-5066-a90c-f5955b053993,,,TN-OFFICER-000135,Tamil Nadu Officer OFFICER-000135,Sub-Inspector,NAGAPATTINAM Station,NAGAPATTINAM,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000135
5cb93a1f-14f5-5e32-919e-538c30f83868,,,TN-OFFICER-000136,Tamil Nadu Officer OFFICER-000136,Assistant Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000136
8ce26888-0835-53b8-b0d4-81dfe74bee63,,,TN-OFFICER-000137,Tamil Nadu Officer OFFICER-000137,Inspector,PUDUKOTTAI Station,PUDUKOTTAI,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000137
f817a1d3-fdf6-56a6-b9d6-44b59fc7e199,,,TN-OFFICER-000138,Tamil Nadu Officer OFFICER-000138,Inspector,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000138
95f9228b-720d-5b77-a3ee-4f1b0ee92371,,,TN-OFFICER-000139,Tamil Nadu Officer OFFICER-000139,Inspector,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000139
f414c170-49ce-5b9c-93f3-48785b598538,,,TN-OFFICER-000140,Tamil Nadu Officer OFFICER-000140,Superintendent,KANYAKUMARI Station,KANYAKUMARI,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000140
673aa11e-099c-52d8-a0dc-7bf462ea5946,,,TN-OFFICER-000141,Tamil Nadu Officer OFFICER-000141,Constable,KANCHEEPURAM Station,KANCHEEPURAM,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000141
12efc02d-b6ce-5898-8f40-d85c78c5491f,,,TN-OFFICER-000142,Tamil Nadu Officer OFFICER-000142,Sub-Inspector,CHENGALPATTU Station,CHENGALPATTU,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000142
e6e03609-8a98-5c5d-ade1-78989ab7c40f,,,TN-OFFICER-000143,Tamil Nadu Officer OFFICER-000143,Sub-Inspector,KUMBAKONAM Station,KUMBAKONAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000143
25b15a58-1174-5257-8531-dcda2f38ff75,,,TN-OFFICER-000144,Tamil Nadu Officer OFFICER-000144,Constable,THENI Station,THENI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000144
f0da0e2e-5373-58cc-a523-0982b7a1657e,,,TN-OFFICER-000145,Tamil Nadu Officer OFFICER-000145,Superintendent,COIMBATORE Station,COIMBATORE,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000145
7410bbad-7779-5a32-8108-230498c898dd,,,TN-OFFICER-000146,Tamil Nadu Officer OFFICER-000146,Superintendent,CHENNAI Station,CHENNAI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000146
e735cccc-f745-5a01-a307-b1742c18a51f,,,TN-OFFICER-000147,Tamil Nadu Officer OFFICER-000147,Assistant Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000147
e3989367-9fd9-5395-8ba3-bfa5c90f1b71,,,TN-OFFICER-000148,Tamil Nadu Officer OFFICER-000148,Sub-Inspector,KRISHNAGIRI Station,KRISHNAGIRI,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000148
9b3a6eab-c9ff-546b-97b0-ac7cf92798a1,,,TN-OFFICER-000149,Tamil Nadu Officer OFFICER-000149,Assistant Superintendent,THIRUVALLUR Station,THIRUVALLUR,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000149
9e07f78a-e501-560f-aa0c-dab181107255,,,TN-OFFICER-000150,Tamil Nadu Officer OFFICER-000150,Assistant Superintendent,KALLAKURICHI Station,KALLAKURICHI,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000150
2ea4a69e-21d1-5ecc-900e-775df9a0ec80,,,TN-OFFICER-000151,Tamil Nadu Officer OFFICER-000151,Sub-Inspector,ARIYALUR Station,ARIYALUR,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000151
956deeca-4633-5685-ba34-42a005fb7ada,,,TN-OFFICER-000152,Tamil Nadu Officer OFFICER-000152,Sub-Inspector,KARUR Station,KARUR,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000152
57f8076f-ea65-5db7-a08f-edff3eb250c5,,,TN-OFFICER-000153,Tamil Nadu Officer OFFICER-000153,Deputy Superintendent,THIRUVARUR Station,THIRUVARUR,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000153
8d822d83-837b-5a89-ac19-1ad7045369ec,,,TN-OFFICER-000154,Tamil Nadu Officer OFFICER-000154,Superintendent,DINDIGUL Station,DINDIGUL,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000154
dff6a165-7943-56e5-a71c-8e8b2e61ad44,,,TN-OFFICER-000155,Tamil Nadu Officer OFFICER-000155,Superintendent,KARUR Station,KARUR,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000155
a06b503e-4744-5b8f-84cb-d861208c2be8,,,TN-OFFICER-000156,Tamil Nadu Officer OFFICER-000156,Inspector,THENI Station,THENI,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000156
f8ef4351-9518-5550-ade6-0c989cff2fa9,,,TN-OFFICER-000157,Tamil Nadu Officer OFFICER-000157,Sub-Inspector,THOOTHUKUDI Station,THOOTHUKUDI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000157
328ad4c7-7a9e-52fc-9604-b2b3742b7dc1,,,TN-OFFICER-000158,Tamil Nadu Officer OFFICER-000158,Deputy Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000158
f999c7d3-2e4c-5d5d-bca3-d724eedea85d,,,TN-OFFICER-000159,Tamil Nadu Officer OFFICER-000159,Constable,TENKASI Station,TENKASI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000159
97775d55-1a4b-520e-9ef8-cbd844f0b404,,,TN-OFFICER-000160,Tamil Nadu Officer OFFICER-000160,Assistant Superintendent,THENI Station,THENI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000160
9f54db25-7152-512a-a894-91546073d9c9,,,TN-OFFICER-000161,Tamil Nadu Officer OFFICER-000161,Superintendent,TIRUPATHUR Station,TIRUPATHUR,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000161
b3306f97-86d0-5355-b2a3-ec35c5e079a7,,,TN-OFFICER-000162,Tamil Nadu Officer OFFICER-000162,Inspector,CHENNAI Station,CHENNAI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000162
7d134411-f814-5b7d-8fb0-69f675dd10d9,,,TN-OFFICER-000163,Tamil Nadu Officer OFFICER-000163,Assistant Superintendent,TIRUPPUR Station,TIRUPPUR,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000163
fdfae00e-122c-56b0-9103-b15a78e4547f,,,TN-OFFICER-000164,Tamil Nadu Officer OFFICER-000164,Assistant Superintendent,SALEM Station,SALEM,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000164
61eb1fbb-d793-5583-b5d7-a63d44774848,,,TN-OFFICER-000165,Tamil Nadu Officer OFFICER-000165,Deputy Superintendent,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000165
ba1a8dc6-a976-5c03-857c-7b138f72702c,,,TN-OFFICER-000166,Tamil Nadu Officer OFFICER-000166,Inspector,TENKASI Station,TENKASI,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000166
98213a7d-093c-5d7e-b795-1fd4c39838bd,,,TN-OFFICER-000167,Tamil Nadu Officer OFFICER-000167,Sub-Inspector,PUDUKOTTAI Station,PUDUKOTTAI,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000167
42f435ac-05d1-5694-8640-4b15d46ce68c,,,TN-OFFICER-000168,Tamil Nadu Officer OFFICER-000168,Deputy Superintendent,KUMBAKONAM Station,KUMBAKONAM,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000168
e405f439-f6c4-5bf7-991b-5206324ac40c,,,TN-OFFICER-000169,Tamil Nadu Officer OFFICER-000169,Sub-Inspector,PUDUKOTTAI Station,PUDUKOTTAI,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000169
e5e2ab8a-78f0-5a9e-9bfc-4f155e7e19d8,,,TN-OFFICER-000170,Tamil Nadu Officer OFFICER-000170,Deputy Superintendent,ARIYALUR Station,ARIYALUR,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000170
cd81d54f-0f66-5997-ba8e-c54ba8e09e20,,,TN-OFFICER-000171,Tamil Nadu Officer OFFICER-000171,Superintendent,CHENNAI Station,CHENNAI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000171
a8fa6a97-3a7a-50b3-b644-53c3103ffc2a,,,TN-OFFICER-000172,Tamil Nadu Officer OFFICER-000172,Constable,CUDDALORE Station,CUDDALORE,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000172
3a596156-1e22-5d23-aab8-306d346513e8,,,TN-OFFICER-000173,Tamil Nadu Officer OFFICER-000173,Sub-Inspector,PUDUKOTTAI Station,PUDUKOTTAI,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000173
4c5bb490-3909-5914-ba24-7ff758465828,,,TN-OFFICER-000174,Tamil Nadu Officer OFFICER-000174,Superintendent,PERAMBALUR Station,PERAMBALUR,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000174
f3b44f12-6e28-52d0-99c7-e1e72e402ce4,,,TN-OFFICER-000175,Tamil Nadu Officer OFFICER-000175,Assistant Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000175
aa00212f-34a6-5c35-ad35-f5126020cfe2,,,TN-OFFICER-000176,Tamil Nadu Officer OFFICER-000176,Deputy Superintendent,THOOTHUKUDI Station,THOOTHUKUDI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000176
bcd8dabe-0935-5ba7-ad55-ccd7bff0c2e1,,,TN-OFFICER-000177,Tamil Nadu Officer OFFICER-000177,Inspector,TENKASI Station,TENKASI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000177
560363f6-c138-5da0-aa13-66c49fc2db90,,,TN-OFFICER-000178,Tamil Nadu Officer OFFICER-000178,Constable,CHENNAI Station,CHENNAI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000178
4f9625f3-a0d7-5422-b9da-4aaa2e9b961e,,,TN-OFFICER-000179,Tamil Nadu Officer OFFICER-000179,Sub-Inspector,KALLAKURICHI Station,KALLAKURICHI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000179
1d2add3b-fc31-5496-b13b-ff38626576a7,,,TN-OFFICER-000180,Tamil Nadu Officer OFFICER-000180,Constable,KANCHEEPURAM Station,KANCHEEPURAM,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000180
4460eb2d-02f6-51a8-9a23-788c5797680d,,,TN-OFFICER-000181,Tamil Nadu Officer OFFICER-000181,Inspector,TIRUPATHUR Station,TIRUPATHUR,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000181
3c5e2a2d-48e7-5d94-8b18-0ae38593d3ec,,,TN-OFFICER-000182,Tamil Nadu Officer OFFICER-000182,Assistant Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000182
3764ce07-0452-5b87-9994-9bb07c069a7c,,,TN-OFFICER-000183,Tamil Nadu Officer OFFICER-000183,Constable,KUMBAKONAM Station,KUMBAKONAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000183
8fc65ee3-a996-5443-a243-4a2093d72201,,,TN-OFFICER-000184,Tamil Nadu Officer OFFICER-000184,Deputy Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000184
41eaf063-2157-5b4e-ae60-e96cedad3fb1,,,TN-OFFICER-000185,Tamil Nadu Officer OFFICER-000185,Sub-Inspector,CHENGALPATTU Station,CHENGALPATTU,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000185
45a550b0-dc05-554b-bef0-c63528c06e76,,,TN-OFFICER-000186,Tamil Nadu Officer OFFICER-000186,Constable,KANCHEEPURAM Station,KANCHEEPURAM,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000186
